timestamp,myecg,context_myecg,date (Asia/Dhaka)
1.67059E+12,528,{},2022-12-09 18:29:44.027000+06:00
1.67059E+12,480,{},2022-12-09 18:29:43.008000+06:00
1.67059E+12,415,{},2022-12-09 18:29:42.743000+06:00
1.67059E+12,499,{},2022-12-09 18:29:38.866000+06:00
1.67059E+12,495,{},2022-12-09 18:29:37.004000+06:00
1.67059E+12,559,{},2022-12-09 18:29:36.044000+06:00
1.67059E+12,561,{},2022-12-09 18:29:35.077000+06:00
1.67059E+12,546,{},2022-12-09 18:29:34.215000+06:00
1.67059E+12,504,{},2022-12-09 18:29:33.155000+06:00
1.67059E+12,490,{},2022-12-09 18:29:32.279000+06:00
1.67059E+12,486,{},2022-12-09 18:29:31.437000+06:00
1.67059E+12,514,{},2022-12-09 18:29:30.325000+06:00
1.67059E+12,561,{},2022-12-09 18:29:29.436000+06:00
1.67059E+12,555,{},2022-12-09 18:29:28.571000+06:00
1.67059E+12,547,{},2022-12-09 18:29:27.697000+06:00
1.67059E+12,528,{},2022-12-09 18:29:26.799000+06:00
1.67059E+12,320,{},2022-12-09 18:29:25.802000+06:00
1.67059E+12,386,{},2022-12-09 18:29:24.806000+06:00
1.67059E+12,742,{},2022-12-09 18:29:23.884000+06:00
1.67059E+12,487,{},2022-12-09 18:29:22.107000+06:00
1.67059E+12,546,{},2022-12-09 18:29:21.080000+06:00
1.67059E+12,476,{},2022-12-09 18:29:20.161000+06:00
1.67059E+12,553,{},2022-12-09 18:29:19.109000+06:00
1.67059E+12,550,{},2022-12-09 18:29:18.082000+06:00
1.67059E+12,504,{},2022-12-09 18:29:17.142000+06:00
1.67059E+12,520,{},2022-12-09 18:29:16.047000+06:00
1.67059E+12,508,{},2022-12-09 18:29:15.024000+06:00
1.67059E+12,518,{},2022-12-09 18:29:14.007000+06:00
1.67059E+12,508,{},2022-12-09 18:29:13.042000+06:00
1.67059E+12,501,{},2022-12-09 18:29:12.009000+06:00
1.67059E+12,523,{},2022-12-09 18:29:11.003000+06:00
1.67059E+12,466,{},2022-12-09 18:29:10.169000+06:00
1.67059E+12,541,{},2022-12-09 18:29:09.104000+06:00
1.67059E+12,512,{},2022-12-09 18:29:08.069000+06:00
1.67059E+12,402,{},2022-12-09 18:29:07.069000+06:00
1.67059E+12,428,{},2022-12-09 18:29:06.210000+06:00
1.67059E+12,549,{},2022-12-09 18:29:05.056000+06:00
1.67059E+12,590,{},2022-12-09 18:29:04.461000+06:00
1.67059E+12,525,{},2022-12-09 18:29:03.018000+06:00
1.67059E+12,521,{},2022-12-09 18:29:02.005000+06:00
1.67059E+12,535,{},2022-12-09 18:29:01.416000+06:00
1.67059E+12,521,{},2022-12-09 18:29:00.251000+06:00
1.67059E+12,528,{},2022-12-09 18:28:59.153000+06:00
1.67059E+12,505,{},2022-12-09 18:28:58.146000+06:00
1.67059E+12,505,{},2022-12-09 18:28:57.282000+06:00
1.67059E+12,568,{},2022-12-09 18:28:56.293000+06:00
1.67059E+12,509,{},2022-12-09 18:28:55.409000+06:00
1.67059E+12,498,{},2022-12-09 18:28:54.476000+06:00
1.67059E+12,529,{},2022-12-09 18:28:53.434000+06:00
1.67059E+12,474,{},2022-12-09 18:28:52.183000+06:00
1.67059E+12,519,{},2022-12-09 18:28:51.288000+06:00
1.67059E+12,532,{},2022-12-09 18:28:50.316000+06:00
1.67059E+12,496,{},2022-12-09 18:28:49.177000+06:00
1.67059E+12,730,{},2022-12-09 18:28:48.164000+06:00
1.67059E+12,482,{},2022-12-09 18:28:47.322000+06:00
1.67059E+12,498,{},2022-12-09 18:28:46.425000+06:00
1.67059E+12,562,{},2022-12-09 18:28:45.505000+06:00
1.67059E+12,946,{},2022-12-09 18:28:44.536000+06:00
1.67059E+12,576,{},2022-12-09 18:28:43.653000+06:00
1.67059E+12,536,{},2022-12-09 18:28:42.511000+06:00
1.67059E+12,504,{},2022-12-09 18:28:41.551000+06:00
1.67059E+12,546,{},2022-12-09 18:28:40.662000+06:00
1.67059E+12,487,{},2022-12-09 18:28:39.841000+06:00
1.67059E+12,521,{},2022-12-09 18:28:38.803000+06:00
1.67059E+12,588,{},2022-12-09 18:28:37.881000+06:00
1.67059E+12,574,{},2022-12-09 18:28:36.863000+06:00
1.67059E+12,509,{},2022-12-09 18:28:35.847000+06:00
1.67059E+12,484,{},2022-12-09 18:28:34.835000+06:00
1.67059E+12,488,{},2022-12-09 18:28:33.770000+06:00
1.67059E+12,499,{},2022-12-09 18:28:32.881000+06:00
1.67059E+12,507,{},2022-12-09 18:28:31.048000+06:00
1.67059E+12,533,{},2022-12-09 18:28:29.027000+06:00
1.67059E+12,544,{},2022-12-09 18:28:27.066000+06:00
1.67059E+12,521,{},2022-12-09 18:28:26.238000+06:00
1.67059E+12,569,{},2022-12-09 18:28:25.302000+06:00
1.67059E+12,528,{},2022-12-09 18:28:24.081000+06:00
1.67059E+12,541,{},2022-12-09 18:28:23.232000+06:00
1.67059E+12,521,{},2022-12-09 18:28:22.213000+06:00
1.67059E+12,522,{},2022-12-09 18:28:21.336000+06:00
1.67059E+12,585,{},2022-12-09 18:28:20.255000+06:00
1.67059E+12,541,{},2022-12-09 18:28:19.424000+06:00
1.67059E+12,547,{},2022-12-09 18:28:18.395000+06:00
1.67059E+12,556,{},2022-12-09 18:28:17.293000+06:00
1.67059E+12,522,{},2022-12-09 18:28:16.428000+06:00
1.67059E+12,485,{},2022-12-09 18:28:15.004000+06:00
1.67059E+12,520,{},2022-12-09 18:28:14.002000+06:00
1.67059E+12,516,{},2022-12-09 18:28:13.599000+06:00
1.67059E+12,528,{},2022-12-09 18:28:12.681000+06:00
1.67059E+12,562,{},2022-12-09 18:28:11.622000+06:00
1.67059E+12,520,{},2022-12-09 18:28:10.471000+06:00
1.67059E+12,412,{},2022-12-09 18:28:09.609000+06:00
1.67059E+12,667,{},2022-12-09 18:28:08.451000+06:00
1.67059E+12,475,{},2022-12-09 18:28:07.469000+06:00
1.67059E+12,567,{},2022-12-09 18:28:06.494000+06:00
1.67059E+12,489,{},2022-12-09 18:28:05.568000+06:00
1.67059E+12,555,{},2022-12-09 18:28:04.703000+06:00
1.67059E+12,522,{},2022-12-09 18:28:03.605000+06:00
1.67059E+12,578,{},2022-12-09 18:28:02.578000+06:00
1.67059E+12,489,{},2022-12-09 18:28:01.744000+06:00
1.67059E+12,532,{},2022-12-09 18:28:00.013000+06:00
1.67059E+12,610,{},2022-12-09 18:27:59.009000+06:00
1.67059E+12,504,{},2022-12-09 18:27:58.025000+06:00
1.67059E+12,505,{},2022-12-09 18:27:57.133000+06:00
1.67059E+12,608,{},2022-12-09 18:27:56.276000+06:00
1.67059E+12,487,{},2022-12-09 18:27:55.378000+06:00
1.67059E+12,523,{},2022-12-09 18:27:54.468000+06:00
1.67059E+12,578,{},2022-12-09 18:27:53.553000+06:00
1.67059E+12,509,{},2022-12-09 18:27:52.706000+06:00
1.67059E+12,509,{},2022-12-09 18:27:51.578000+06:00
1.67059E+12,408,{},2022-12-09 18:27:50.737000+06:00
1.67059E+12,470,{},2022-12-09 18:27:49.862000+06:00
1.67059E+12,1024,{},2022-12-09 18:27:48.103000+06:00
1.67059E+12,448,{},2022-12-09 18:27:47.204000+06:00
1.67059E+12,586,{},2022-12-09 18:27:46.231000+06:00
1.67059E+12,519,{},2022-12-09 18:27:45.375000+06:00
1.67059E+12,476,{},2022-12-09 18:27:44.542000+06:00
1.67059E+12,519,{},2022-12-09 18:27:43.691000+06:00
1.67059E+12,549,{},2022-12-09 18:27:42.728000+06:00
1.67059E+12,476,{},2022-12-09 18:27:41.008000+06:00
1.67059E+12,624,{},2022-12-09 18:27:40.002000+06:00
1.67059E+12,566,{},2022-12-09 18:27:39.829000+06:00
1.67059E+12,511,{},2022-12-09 18:27:38.079000+06:00
1.67059E+12,329,{},2022-12-09 18:27:37.120000+06:00
1.67059E+12,339,{},2022-12-09 18:27:36.213000+06:00
1.67059E+12,360,{},2022-12-09 18:27:35.397000+06:00
1.67059E+12,871,{},2022-12-09 18:27:34.319000+06:00
1.67059E+12,439,{},2022-12-09 18:27:33.485000+06:00
1.67059E+12,549,{},2022-12-09 18:27:32.494000+06:00
1.67059E+12,495,{},2022-12-09 18:27:31.599000+06:00
1.67059E+12,524,{},2022-12-09 18:27:30.476000+06:00
1.67059E+12,561,{},2022-12-09 18:27:29.607000+06:00
1.67059E+12,519,{},2022-12-09 18:27:28.700000+06:00
1.67059E+12,556,{},2022-12-09 18:27:27.007000+06:00
1.67059E+12,514,{},2022-12-09 18:27:26.095000+06:00
1.67059E+12,533,{},2022-12-09 18:27:25.197000+06:00
1.67059E+12,505,{},2022-12-09 18:27:24.349000+06:00
1.67059E+12,522,{},2022-12-09 18:27:23.391000+06:00
1.67059E+12,526,{},2022-12-09 18:27:22.445000+06:00
1.67059E+12,522,{},2022-12-09 18:27:21.585000+06:00
1.67059E+12,571,{},2022-12-09 18:27:20.624000+06:00
1.67059E+12,510,{},2022-12-09 18:27:19.694000+06:00
1.67059E+12,496,{},2022-12-09 18:27:18.847000+06:00
1.67059E+12,507,{},2022-12-09 18:27:17.057000+06:00
1.67059E+12,528,{},2022-12-09 18:27:16.015000+06:00
1.67059E+12,511,{},2022-12-09 18:27:15.002000+06:00
1.67059E+12,576,{},2022-12-09 18:27:14.004000+06:00
1.67059E+12,508,{},2022-12-09 18:27:13.018000+06:00
1.67059E+12,670,{},2022-12-09 18:27:12.001000+06:00
1.67059E+12,525,{},2022-12-09 18:27:11.005000+06:00
1.67059E+12,586,{},2022-12-09 18:27:10.003000+06:00
1.67059E+12,541,{},2022-12-09 18:27:09.513000+06:00
1.67059E+12,507,{},2022-12-09 18:27:08.004000+06:00
1.67059E+12,486,{},2022-12-09 18:27:07.032000+06:00
1.67059E+12,495,{},2022-12-09 18:27:06.175000+06:00
1.67059E+12,531,{},2022-12-09 18:27:04.001000+06:00
1.67059E+12,544,{},2022-12-09 18:27:03.101000+06:00
1.67059E+12,505,{},2022-12-09 18:27:02.102000+06:00
1.67059E+12,595,{},2022-12-09 18:27:01.217000+06:00
1.67059E+12,794,{},2022-12-09 18:26:59.525000+06:00
1.67059E+12,486,{},2022-12-09 18:26:58.536000+06:00
1.67059E+12,549,{},2022-12-09 18:26:57.380000+06:00
1.67059E+12,569,{},2022-12-09 18:26:56.512000+06:00
1.67059E+12,931,{},2022-12-09 18:26:55.305000+06:00
1.67059E+12,518,{},2022-12-09 18:26:54.296000+06:00
1.67059E+12,589,{},2022-12-09 18:26:53.003000+06:00
1.67059E+12,468,{},2022-12-09 18:26:52.003000+06:00
1.67059E+12,542,{},2022-12-09 18:26:51.002000+06:00
1.67059E+12,544,{},2022-12-09 18:26:50.001000+06:00
1.67059E+12,501,{},2022-12-09 18:26:49.009000+06:00
1.67059E+12,513,{},2022-12-09 18:26:48.202000+06:00
1.67059E+12,549,{},2022-12-09 18:26:47.007000+06:00
1.67059E+12,500,{},2022-12-09 18:26:46.649000+06:00
1.67059E+12,940,{},2022-12-09 18:26:45.003000+06:00
1.67059E+12,553,{},2022-12-09 18:26:44.234000+06:00
1.67059E+12,451,{},2022-12-09 18:26:43.006000+06:00
1.67059E+12,505,{},2022-12-09 18:26:42.062000+06:00
1.67059E+12,553,{},2022-12-09 18:26:41.195000+06:00
1.67059E+12,523,{},2022-12-09 18:26:40.102000+06:00
1.67059E+12,506,{},2022-12-09 18:26:39.004000+06:00
1.67059E+12,537,{},2022-12-09 18:26:38.859000+06:00
1.67059E+12,569,{},2022-12-09 18:26:37.357000+06:00
1.67059E+12,532,{},2022-12-09 18:26:36.006000+06:00
1.67059E+12,498,{},2022-12-09 18:26:35.001000+06:00
1.67059E+12,535,{},2022-12-09 18:26:34.058000+06:00
1.67059E+12,512,{},2022-12-09 18:26:33.007000+06:00
1.67059E+12,540,{},2022-12-09 18:26:32.002000+06:00
1.67059E+12,488,{},2022-12-09 18:26:31.004000+06:00
1.67059E+12,512,{},2022-12-09 18:26:30.141000+06:00
1.67059E+12,521,{},2022-12-09 18:26:29.008000+06:00
1.67059E+12,512,{},2022-12-09 18:26:28.703000+06:00
1.67059E+12,514,{},2022-12-09 18:26:27.519000+06:00
1.67059E+12,520,{},2022-12-09 18:26:26.271000+06:00
1.67059E+12,560,{},2022-12-09 18:26:25.210000+06:00
1.67059E+12,540,{},2022-12-09 18:26:24.022000+06:00
1.67059E+12,450,{},2022-12-09 18:26:23.669000+06:00
1.67059E+12,524,{},2022-12-09 18:26:22.695000+06:00
1.67059E+12,529,{},2022-12-09 18:26:21.711000+06:00
1.67059E+12,475,{},2022-12-09 18:26:20.684000+06:00
1.67059E+12,488,{},2022-12-09 18:26:19.585000+06:00
1.67059E+12,547,{},2022-12-09 18:26:18.393000+06:00
1.67059E+12,592,{},2022-12-09 18:26:16.418000+06:00
1.67059E+12,521,{},2022-12-09 18:26:15.467000+06:00
1.67059E+12,580,{},2022-12-09 18:26:14.305000+06:00
1.67059E+12,524,{},2022-12-09 18:26:13.421000+06:00
1.67059E+12,504,{},2022-12-09 18:26:12.403000+06:00
1.67059E+12,514,{},2022-12-09 18:26:11.328000+06:00
1.67059E+12,754,{},2022-12-09 18:26:10.479000+06:00
1.67059E+12,507,{},2022-12-09 18:26:09.492000+06:00
1.67059E+12,509,{},2022-12-09 18:26:08.397000+06:00
1.67059E+12,558,{},2022-12-09 18:26:07.391000+06:00
1.67059E+12,560,{},2022-12-09 18:26:06.018000+06:00
1.67059E+12,529,{},2022-12-09 18:26:05.801000+06:00
1.67059E+12,591,{},2022-12-09 18:26:04.820000+06:00
1.67059E+12,540,{},2022-12-09 18:26:03.043000+06:00
1.67059E+12,507,{},2022-12-09 18:26:02.041000+06:00
1.67059E+12,427,{},2022-12-09 18:26:01.001000+06:00
1.67059E+12,490,{},2022-12-09 18:26:00.037000+06:00
1.67059E+12,557,{},2022-12-09 18:25:59.090000+06:00
1.67059E+12,569,{},2022-12-09 18:25:58.993000+06:00
1.67059E+12,543,{},2022-12-09 18:25:57.024000+06:00
1.67059E+12,504,{},2022-12-09 18:25:56.014000+06:00
1.67059E+12,507,{},2022-12-09 18:25:55.005000+06:00
1.67059E+12,549,{},2022-12-09 18:25:54.855000+06:00
1.67059E+12,521,{},2022-12-09 18:25:53.008000+06:00
1.67059E+12,569,{},2022-12-09 18:25:52.820000+06:00
1.67059E+12,499,{},2022-12-09 18:25:51.688000+06:00
1.67059E+12,580,{},2022-12-09 18:25:50.598000+06:00
1.67059E+12,580,{},2022-12-09 18:25:49.352000+06:00
1.67059E+12,537,{},2022-12-09 18:25:48.440000+06:00
1.67059E+12,525,{},2022-12-09 18:25:47.523000+06:00
1.67059E+12,483,{},2022-12-09 18:25:46.616000+06:00
1.67059E+12,534,{},2022-12-09 18:25:45.510000+06:00
1.67059E+12,570,{},2022-12-09 18:25:44.611000+06:00
1.67059E+12,557,{},2022-12-09 18:25:43.508000+06:00
1.67059E+12,483,{},2022-12-09 18:25:42.008000+06:00
1.67059E+12,495,{},2022-12-09 18:25:41.746000+06:00
1.67059E+12,442,{},2022-12-09 18:25:40.469000+06:00
1.67059E+12,480,{},2022-12-09 18:25:39.472000+06:00
1.67059E+12,605,{},2022-12-09 18:25:38.479000+06:00
1.67059E+12,478,{},2022-12-09 18:25:37.478000+06:00
1.67059E+12,553,{},2022-12-09 18:25:36.517000+06:00
1.67059E+12,465,{},2022-12-09 18:25:35.498000+06:00
1.67059E+12,494,{},2022-12-09 18:25:34.579000+06:00
1.67059E+12,568,{},2022-12-09 18:25:33.676000+06:00
1.67059E+12,493,{},2022-12-09 18:25:32.572000+06:00
1.67059E+12,601,{},2022-12-09 18:25:31.651000+06:00
1.67059E+12,588,{},2022-12-09 18:25:29.771000+06:00
1.67059E+12,496,{},2022-12-09 18:25:28.815000+06:00
1.67059E+12,888,{},2022-12-09 18:25:27.817000+06:00
1.67059E+12,508,{},2022-12-09 18:25:26.718000+06:00
1.67059E+12,430,{},2022-12-09 18:25:25.801000+06:00
1.67059E+12,474,{},2022-12-09 18:25:24.695000+06:00
1.67059E+12,280,{},2022-12-09 18:25:23.592000+06:00
1.67059E+12,1024,{},2022-12-09 18:25:22.717000+06:00
1.67059E+12,522,{},2022-12-09 18:25:21.004000+06:00
1.67059E+12,508,{},2022-12-09 18:25:19.143000+06:00
1.67059E+12,466,{},2022-12-09 18:25:18.174000+06:00
1.67059E+12,541,{},2022-12-09 18:25:17.285000+06:00
1.67059E+12,494,{},2022-12-09 18:25:16.422000+06:00
1.67059E+12,506,{},2022-12-09 18:25:15.578000+06:00
1.67059E+12,543,{},2022-12-09 18:25:14.660000+06:00
1.67059E+12,569,{},2022-12-09 18:25:13.678000+06:00
1.67059E+12,547,{},2022-12-09 18:25:12.837000+06:00
1.67059E+12,554,{},2022-12-09 18:25:11.006000+06:00
1.67059E+12,508,{},2022-12-09 18:25:10.125000+06:00
1.67059E+12,495,{},2022-12-09 18:25:09.137000+06:00
1.67059E+12,569,{},2022-12-09 18:25:08.131000+06:00
1.67059E+12,569,{},2022-12-09 18:25:06.890000+06:00
1.67059E+12,506,{},2022-12-09 18:25:05.913000+06:00
1.67059E+12,584,{},2022-12-09 18:25:04.016000+06:00
1.67059E+12,488,{},2022-12-09 18:25:03.797000+06:00
1.67059E+12,541,{},2022-12-09 18:25:02.422000+06:00
1.67059E+12,522,{},2022-12-09 18:25:01.510000+06:00
1.67059E+12,586,{},2022-12-09 18:25:00.569000+06:00
1.67059E+12,525,{},2022-12-09 18:24:59.439000+06:00
1.67059E+12,588,{},2022-12-09 18:24:58.416000+06:00
1.67059E+12,904,{},2022-12-09 18:24:57.480000+06:00
1.67059E+12,505,{},2022-12-09 18:24:56.621000+06:00
1.67059E+12,541,{},2022-12-09 18:24:55.725000+06:00
1.67059E+12,526,{},2022-12-09 18:24:54.863000+06:00
1.67059E+12,521,{},2022-12-09 18:24:53.108000+06:00
1.67059E+12,523,{},2022-12-09 18:24:52.224000+06:00
1.67059E+12,487,{},2022-12-09 18:24:51.139000+06:00
1.67059E+12,507,{},2022-12-09 18:24:50.217000+06:00
1.67059E+12,485,{},2022-12-09 18:24:49.085000+06:00
1.67059E+12,553,{},2022-12-09 18:24:48.092000+06:00
1.67059E+12,529,{},2022-12-09 18:24:47.133000+06:00
1.67059E+12,513,{},2022-12-09 18:24:46.084000+06:00
1.67059E+12,519,{},2022-12-09 18:24:45.220000+06:00
1.67059E+12,524,{},2022-12-09 18:24:44.012000+06:00
1.67059E+12,760,{},2022-12-09 18:24:43.460000+06:00
1.67059E+12,490,{},2022-12-09 18:24:42.664000+06:00
1.67059E+12,549,{},2022-12-09 18:24:41.531000+06:00
1.67059E+12,504,{},2022-12-09 18:24:40.616000+06:00
1.67059E+12,522,{},2022-12-09 18:24:39.736000+06:00
1.67059E+12,538,{},2022-12-09 18:24:38.817000+06:00
1.67059E+12,475,{},2022-12-09 18:24:37.041000+06:00
1.67059E+12,519,{},2022-12-09 18:24:36.093000+06:00
1.67059E+12,508,{},2022-12-09 18:24:34.005000+06:00
1.67059E+12,572,{},2022-12-09 18:24:33.097000+06:00
1.67059E+12,748,{},2022-12-09 18:24:31.805000+06:00
1.67059E+12,533,{},2022-12-09 18:24:30.868000+06:00
1.67059E+12,639,{},2022-12-09 18:24:29.810000+06:00
1.67059E+12,542,{},2022-12-09 18:24:28.030000+06:00
1.67059E+12,545,{},2022-12-09 18:24:27.100000+06:00
1.67059E+12,777,{},2022-12-09 18:24:25.879000+06:00
1.67059E+12,561,{},2022-12-09 18:24:24.012000+06:00
1.67059E+12,519,{},2022-12-09 18:24:23.073000+06:00
1.67059E+12,498,{},2022-12-09 18:24:22.183000+06:00
1.67059E+12,562,{},2022-12-09 18:24:21.192000+06:00
1.67059E+12,598,{},2022-12-09 18:24:20.036000+06:00
1.67059E+12,524,{},2022-12-09 18:24:19.010000+06:00
1.67059E+12,586,{},2022-12-09 18:24:18.059000+06:00
1.67059E+12,496,{},2022-12-09 18:24:17.083000+06:00
1.67059E+12,528,{},2022-12-09 18:24:16.203000+06:00
1.67059E+12,520,{},2022-12-09 18:24:15.002000+06:00
1.67059E+12,532,{},2022-12-09 18:24:14.008000+06:00
1.67059E+12,566,{},2022-12-09 18:24:13.146000+06:00
1.67059E+12,505,{},2022-12-09 18:24:12.280000+06:00
1.67059E+12,502,{},2022-12-09 18:24:11.308000+06:00
1.67059E+12,550,{},2022-12-09 18:24:10.411000+06:00
1.67059E+12,480,{},2022-12-09 18:24:09.115000+06:00
1.67059E+12,544,{},2022-12-09 18:24:08.202000+06:00
1.67059E+12,523,{},2022-12-09 18:24:07.193000+06:00
1.67059E+12,518,{},2022-12-09 18:24:06.301000+06:00
1.67059E+12,522,{},2022-12-09 18:24:05.349000+06:00
1.67059E+12,525,{},2022-12-09 18:24:04.260000+06:00
1.67059E+12,603,{},2022-12-09 18:24:03.224000+06:00
1.67059E+12,506,{},2022-12-09 18:24:02.179000+06:00
1.67059E+12,449,{},2022-12-09 18:24:01.087000+06:00
1.67059E+12,542,{},2022-12-09 18:24:00.047000+06:00
1.67059E+12,495,{},2022-12-09 18:23:59.005000+06:00
1.67059E+12,450,{},2022-12-09 18:23:58.109000+06:00
1.67059E+12,516,{},2022-12-09 18:23:57.193000+06:00
1.67059E+12,502,{},2022-12-09 18:23:56.333000+06:00
1.67059E+12,555,{},2022-12-09 18:23:55.222000+06:00
1.67059E+12,501,{},2022-12-09 18:23:54.381000+06:00
1.67059E+12,568,{},2022-12-09 18:23:53.483000+06:00
1.67059E+12,516,{},2022-12-09 18:23:52.610000+06:00
1.67059E+12,547,{},2022-12-09 18:23:51.628000+06:00
1.67059E+12,553,{},2022-12-09 18:23:50.562000+06:00
1.67059E+12,534,{},2022-12-09 18:23:49.504000+06:00
1.67059E+12,590,{},2022-12-09 18:23:48.629000+06:00
1.67059E+12,490,{},2022-12-09 18:23:47.610000+06:00
1.67059E+12,500,{},2022-12-09 18:23:46.697000+06:00
1.67059E+12,534,{},2022-12-09 18:23:45.762000+06:00
1.67059E+12,544,{},2022-12-09 18:23:44.757000+06:00
1.67059E+12,586,{},2022-12-09 18:23:43.878000+06:00
1.67059E+12,531,{},2022-12-09 18:23:42.023000+06:00
1.67059E+12,509,{},2022-12-09 18:23:40.111000+06:00
1.67059E+12,507,{},2022-12-09 18:23:39.017000+06:00
1.67059E+12,497,{},2022-12-09 18:23:38.085000+06:00
1.67059E+12,553,{},2022-12-09 18:23:37.173000+06:00
1.67059E+12,508,{},2022-12-09 18:23:36.012000+06:00
1.67059E+12,497,{},2022-12-09 18:23:35.007000+06:00
1.67059E+12,494,{},2022-12-09 18:23:34.009000+06:00
1.67059E+12,533,{},2022-12-09 18:23:33.219000+06:00
1.67059E+12,524,{},2022-12-09 18:23:32.245000+06:00
1.67059E+12,606,{},2022-12-09 18:23:31.421000+06:00
1.67059E+12,558,{},2022-12-09 18:23:30.501000+06:00
1.67059E+12,535,{},2022-12-09 18:23:29.634000+06:00
1.67059E+12,547,{},2022-12-09 18:23:28.467000+06:00
1.67059E+12,543,{},2022-12-09 18:23:27.445000+06:00
1.67059E+12,533,{},2022-12-09 18:23:26.577000+06:00
1.67059E+12,525,{},2022-12-09 18:23:25.604000+06:00
1.67059E+12,480,{},2022-12-09 18:23:24.521000+06:00
1.67059E+12,507,{},2022-12-09 18:23:23.635000+06:00
1.67059E+12,535,{},2022-12-09 18:23:22.702000+06:00
1.67059E+12,519,{},2022-12-09 18:23:21.311000+06:00
1.67059E+12,519,{},2022-12-09 18:23:20.459000+06:00
1.67059E+12,546,{},2022-12-09 18:23:18.653000+06:00
1.67059E+12,521,{},2022-12-09 18:23:17.818000+06:00
1.67059E+12,604,{},2022-12-09 18:23:16.863000+06:00
1.67059E+12,507,{},2022-12-09 18:23:15.886000+06:00
1.67059E+12,749,{},2022-12-09 18:23:14.007000+06:00
1.67059E+12,428,{},2022-12-09 18:23:13.020000+06:00
1.67059E+12,379,{},2022-12-09 18:23:12.015000+06:00
1.67059E+12,513,{},2022-12-09 18:23:11.024000+06:00
1.67059E+12,535,{},2022-12-09 18:23:10.005000+06:00
1.67059E+12,590,{},2022-12-09 18:23:09.001000+06:00
1.67059E+12,584,{},2022-12-09 18:23:08.006000+06:00
1.67059E+12,537,{},2022-12-09 18:23:07.020000+06:00
1.67059E+12,533,{},2022-12-09 18:23:06.324000+06:00
1.67059E+12,597,{},2022-12-09 18:23:05.209000+06:00
1.67059E+12,535,{},2022-12-09 18:23:04.116000+06:00
1.67059E+12,471,{},2022-12-09 18:23:03.008000+06:00
1.67059E+12,500,{},2022-12-09 18:23:02.132000+06:00
1.67059E+12,565,{},2022-12-09 18:23:01.025000+06:00
1.67059E+12,497,{},2022-12-09 18:23:00.469000+06:00
1.67059E+12,514,{},2022-12-09 18:22:58.330000+06:00
1.67059E+12,591,{},2022-12-09 18:22:57.270000+06:00
1.67059E+12,497,{},2022-12-09 18:22:56.355000+06:00
1.67059E+12,532,{},2022-12-09 18:22:55.016000+06:00
1.67059E+12,609,{},2022-12-09 18:22:54.005000+06:00
1.67059E+12,536,{},2022-12-09 18:22:53.845000+06:00
1.67059E+12,478,{},2022-12-09 18:22:52.059000+06:00
1.67059E+12,534,{},2022-12-09 18:22:51.001000+06:00
1.67059E+12,590,{},2022-12-09 18:22:50.475000+06:00
1.67059E+12,507,{},2022-12-09 18:22:49.584000+06:00
1.67059E+12,682,{},2022-12-09 18:22:48.006000+06:00
1.67059E+12,485,{},2022-12-09 18:22:47.004000+06:00
1.67059E+12,516,{},2022-12-09 18:22:46.057000+06:00
1.67059E+12,566,{},2022-12-09 18:22:45.711000+06:00
1.67059E+12,493,{},2022-12-09 18:22:44.464000+06:00
1.67059E+12,522,{},2022-12-09 18:22:43.002000+06:00
1.67059E+12,556,{},2022-12-09 18:22:42.556000+06:00
